order_id,customer_id,order_date,status,region_code
496,91,2024-01-06 03:23:04,RETURNED,WEST
497,474,2025-07-05 15:57:49,RETURNED,SOUTH
498,391,2024-08-12 19:59:04,PLACED,EAST
499,312,2025-01-18 18:42:02,DELIVERED,NORTH
500,158,2024-07-23 00:39:16,DELIVERED,WEST
501,295,2024-11-20 00:21:57,RETURNED,SOUTH
502,,2025-08-16 23:23:00,RETURNED,NORTH
503,371,2025-03-27 07:51:03,DELIVERED,EAST
504,488,2025-06-23 05:39:59,DELIVERED,CENTRAL
505,,2024-07-20 14:07:25,PLACED,EAST
506,139,2024-10-04 14:08:52,SHIPPED,WEST
507,365,2024-02-07 20:06:41,DELIVERED,NORTH
508,188,16-08-2025,DELIVERED,CENTRAL
509,324,2025-10-04 05:04:44,DELIVERED,EAST
510,372,2024-03-15 10:27:51,DELIVERED,SOUTH
511,,2025-02-06 11:24:10,DELIVERED,WEST
512,167,2024-03-20 13:12:26,DELIVERED,SOUTH
513,539,2025-10-19 03:52:59,DELIVERED,NORTH
514,79,2024-03-31 12:56:28,RETURNED,WEST
515,372,2024-04-17 23:24:30,CANCELLED,CENTRAL
516,351,2024-05-13 18:10:26,PLACED,NORTH
517,146,2025-06-18 10:07:43,PLACED,SOUTH
518,436,2025-06-20 13:47:00,PLACED,NORTH
519,442,2024-02-03 00:34:23,PLACED,CENTRAL
520,481,2024-04-02 08:52:14,PLACED,EAST
521,99,2025-08-30 16:26:56,DELIVERED,CENTRAL
522,190,2025-06-04 20:54:07,PLACED,EAST
523,357,2024-09-30 13:32:41,DELIVERED,CENTRAL
524,70,2024-03-17 23:27:49,DELIVERED,CENTRAL
525,197,2024-08-06 22:11:29,DELIVERED,NORTH
526,102,2025-12-18 20:56:06,DELIVERED,WEST
527,190,2024-12-07 11:57:54,PLACED,EAST
528,435,2024-06-15 10:21:24,DELIVERED,EAST
529,113,2025-02-07 16:25:27,DELIVERED,EAST
530,42,2024-03-04 21:12:46,PLACED,EAST
531,320,2025-06-17 15:28:33,DELIVERED,CENTRAL
532,439,2024-05-26 15:12:25,CANCELLED,WEST
533,377,19-05-2024,DELIVERED,NORTH
534,536,2025-05-26 12:13:45,PLACED,WEST
535,105,2025-07-29 21:17:49,RETURNED,NORTH
536,204,2024-09-20 00:33:05,CANCELLED,WEST
537,435,2025-07-17 06:43:01,DELIVERED,CENTRAL
538,410,2024-10-03 14:08:05,DELIVERED,WEST
539,524,2024-08-04 14:53:53,DELIVERED,NORTH
540,510,2024-06-28 06:49:48,PLACED,NORTH
541,70,2025-01-21 21:54:27,RETURNED,WEST
542,335,2024-04-28 15:13:03,DELIVERED,NORTH
543,533,2025-08-19 04:34:52,DELIVERED,EAST
544,503,2025-01-27 02:03:22,DELIVERED,CENTRAL
545,33,2024-11-30 07:21:24,PLACED,WEST
546,386,2024-12-09 17:50:40,PLACED,CENTRAL
547,311,2025-11-18 04:00:27,DELIVERED,SOUTH
548,399,2025-01-13 14:49:06,DELIVERED,WEST
549,482,2025-01-04 15:37:30,SHIPPED,NORTH
550,507,2025-04-04 01:52:46,DELIVERED,EAST
551,292,05-09-2024,DELIVERED,SOUTH
552,358,2025-09-20 19:10:10,PLACED,EAST
553,439,2024-09-25 01:55:56,DELIVERED,NORTH
554,254,2024-07-01 05:40:21,DELIVERED,NORTH
555,118,2024-09-19 05:12:47,DELIVERED,NORTH
556,433,2025-03-17 05:12:30,DELIVERED,NORTH
557,23,2024-09-02 20:15:17,DELIVERED,CENTRAL
558,501,2024-03-18 17:11:30,SHIPPED,WEST
559,348,2024-05-09 10:09:23,DELIVERED,WEST
560,78,2025-10-14 17:49:39,SHIPPED,EAST
561,,2025-03-21 11:12:02,SHIPPED,NORTH
562,98,2025-04-04 17:09:24,PLACED,CENTRAL
563,215,2024-09-26 18:26:54,DELIVERED,EAST
564,308,2024-12-02 06:02:10,DELIVERED,WEST
565,528,2024-12-18 00:47:36,DELIVERED,NORTH
566,529,2025-11-01 02:04:35,DELIVERED,WEST
567,546,2025-09-20 07:36:46,DELIVERED,WEST
568,62,2025-02-09 15:48:38,DELIVERED,SOUTH
569,308,2025-10-17 15:34:28,DELIVERED,NORTH
570,423,2024-07-26 08:01:28,DELIVERED,EAST
571,242,2024-11-11 05:53:22,PLACED,NORTH
572,318,2024-12-26 12:33:50,RETURNED,WEST
573,38,2024-06-05 21:22:33,PLACED,EAST
574,285,2025-05-26 14:30:43,DELIVERED,NORTH
575,498,30-08-2025,CANCELLED,NORTH
576,306,04-11-2025,RETURNED,EAST
577,93,2024-11-04 06:39:35,DELIVERED,SOUTH
578,513,2025-12-25 15:10:38,DELIVERED,CENTRAL
579,538,2024-07-14 14:02:32,PLACED,CENTRAL
580,321,2024-09-12 18:20:03,DELIVERED,SOUTH
581,224,2024-04-22 01:32:06,SHIPPED,EAST
582,261,2025-11-01 05:37:14,DELIVERED,EAST
583,116,2024-09-02 19:48:00,DELIVERED,SOUTH
584,149,2024-10-08 22:46:24,DELIVERED,EAST
585,,2025-12-04 02:41:58,CANCELLED,NORTH
586,246,2024-07-15 11:56:34,DELIVERED,EAST
587,125,2025-02-19 11:27:28,CANCELLED,WEST
588,,2024-11-01 05:35:43,RETURNED,EAST
589,242,2024-08-19 00:21:53,CANCELLED,WEST
590,417,05-09-2025,CANCELLED,WEST
591,423,2025-12-20 15:09:35,DELIVERED,NORTH
592,268,28-01-2025,DELIVERED,CENTRAL
593,465,23-06-2025,PLACED,SOUTH
594,140,2024-01-03 09:20:13,DELIVERED,EAST
595,114,2024-05-02 14:01:24,DELIVERED,SOUTH
596,421,2025-09-07 15:55:23,DELIVERED,SOUTH
597,336,2025-09-13 00:17:40,PLACED,EAST
598,387,2025-10-10 07:32:42,SHIPPED,NORTH
599,235,05-12-2025,DELIVERED,EAST
600,173,2024-02-08 16:01:18,DELIVERED,EAST
601,377,2024-05-12 03:19:13,PLACED,CENTRAL
602,465,2025-10-04 13:11:47,PLACED,SOUTH
603,273,2024-08-11 16:00:00,DELIVERED,WEST
604,221,2025-10-02 02:07:49,DELIVERED,WEST
605,150,2024-01-23 08:22:11,SHIPPED,CENTRAL
606,255,2024-10-14 02:32:48,DELIVERED,NORTH
607,,2024-04-13 11:07:11,RETURNED,WEST
608,393,2025-07-04 06:31:27,DELIVERED,NORTH
609,61,2024-02-10 11:26:58,SHIPPED,EAST
610,47,2024-01-05 03:56:09,DELIVERED,EAST
611,380,2024-04-12 17:05:58,DELIVERED,CENTRAL
612,174,2025-01-26 06:31:10,DELIVERED,WEST
613,325,2025-07-05 16:07:24,PLACED,NORTH
614,131,2025-01-22 17:57:37,CANCELLED,EAST
615,290,2025-12-02 05:16:30,DELIVERED,EAST
616,447,2025-11-24 08:36:31,DELIVERED,WEST
617,155,2025-03-07 14:31:38,DELIVERED,WEST
618,153,2024-02-12 09:12:20,PLACED,EAST
619,479,2024-12-04 23:38:32,CANCELLED,WEST
620,,2024-10-03 22:00:59,DELIVERED,WEST
621,152,2024-04-06 01:04:55,SHIPPED,EAST
622,173,2025-08-05 11:49:56,SHIPPED,CENTRAL
623,5,2025-02-12 13:38:16,SHIPPED,NORTH
624,511,09-06-2025,DELIVERED,EAST
625,125,2024-11-02 03:51:27,RETURNED,NORTH
626,158,23-01-2024,CANCELLED,WEST
627,276,2025-04-06 12:46:12,DELIVERED,NORTH
628,464,2024-09-09 08:51:47,RETURNED,CENTRAL
629,50,2025-09-14 14:07:24,DELIVERED,NORTH
630,391,2024-03-12 21:16:33,SHIPPED,WEST
631,214,2024-05-06 13:26:04,DELIVERED,SOUTH
632,503,2025-09-14 05:35:39,CANCELLED,EAST
633,135,2024-10-05 21:04:12,CANCELLED,CENTRAL
634,457,2025-11-18 17:17:43,SHIPPED,CENTRAL
635,433,2025-09-21 22:01:50,SHIPPED,WEST
636,526,2024-09-22 10:35:08,DELIVERED,SOUTH
637,540,2025-05-03 23:50:28,PLACED,WEST
638,490,2024-08-21 07:44:10,PLACED,EAST
639,536,2024-11-28 05:29:55,PLACED,NORTH
640,526,2024-03-24 14:24:32,DELIVERED,WEST
641,260,2024-10-03 02:12:38,PLACED,CENTRAL
642,,2025-07-29 04:13:18,SHIPPED,SOUTH
643,47,2024-03-05 16:38:55,DELIVERED,EAST
644,466,2025-08-11 06:06:24,DELIVERED,EAST
645,192,2024-06-12 22:35:58,DELIVERED,CENTRAL
646,109,2024-12-02 22:35:52,PLACED,NORTH
647,,2025-05-24 09:00:58,DELIVERED,CENTRAL
648,311,2025-04-25 09:39:50,DELIVERED,WEST
649,90,2024-04-07 03:50:13,SHIPPED,NORTH
650,193,29-10-2025,DELIVERED,SOUTH
651,447,2025-10-16 01:41:23,DELIVERED,SOUTH
652,475,2024-04-25 02:00:28,PLACED,SOUTH
653,456,2025-01-11 17:55:42,CANCELLED,CENTRAL
654,302,2025-03-18 06:57:11,DELIVERED,EAST
655,,2025-05-04 15:41:30,DELIVERED,WEST
656,298,2024-01-29 18:03:03,DELIVERED,CENTRAL
657,500,2024-06-29 03:02:13,DELIVERED,WEST
658,66,2024-07-27 01:03:53,DELIVERED,WEST
659,356,2024-12-14 05:23:27,PLACED,EAST
660,481,2024-09-24 01:46:47,DELIVERED,CENTRAL
661,348,2025-12-16 22:23:48,CANCELLED,WEST
662,301,2025-07-15 13:36:13,RETURNED,EAST
663,166,2025-04-27 23:58:55,DELIVERED,NORTH
664,133,2024-05-14 14:22:49,DELIVERED,NORTH
665,506,2024-08-23 20:28:53,DELIVERED,NORTH
666,268,2024-10-04 07:46:48,SHIPPED,CENTRAL
667,,2024-02-19 10:48:45,PLACED,SOUTH
668,230,2025-01-12 18:30:22,DELIVERED,EAST
669,274,2025-11-27 04:34:22,DELIVERED,CENTRAL
670,107,02-07-2025,RETURNED,WEST
671,114,2024-03-23 05:58:02,DELIVERED,NORTH
672,43,2025-01-29 00:51:51,DELIVERED,SOUTH
673,161,2025-07-19 17:24:52,DELIVERED,CENTRAL
674,102,2024-04-29 20:16:51,DELIVERED,SOUTH
675,207,2024-12-07 01:34:29,DELIVERED,NORTH
676,486,2024-09-22 02:40:02,SHIPPED,EAST
677,425,2024-10-07 02:52:49,SHIPPED,CENTRAL
678,234,2024-04-17 04:24:02,DELIVERED,WEST
679,529,2025-09-09 04:33:16,RETURNED,WEST
680,11,2025-07-11 09:30:47,RETURNED,NORTH
681,412,2025-08-22 22:04:10,PLACED,NORTH
682,155,2025-12-02 00:01:36,RETURNED,CENTRAL
683,430,2024-11-08 05:52:32,DELIVERED,EAST
684,322,2025-12-07 05:17:29,CANCELLED,CENTRAL
685,151,2025-06-27 22:26:46,DELIVERED,CENTRAL
686,453,2025-06-25 17:48:04,CANCELLED,WEST
687,309,06-03-2024,DELIVERED,SOUTH
688,291,15-06-2024,DELIVERED,CENTRAL
689,164,19-01-2024,DELIVERED,CENTRAL
690,312,2025-07-18 07:06:50,DELIVERED,NORTH
691,266,2025-05-01 23:55:55,PLACED,NORTH
692,6,2024-12-17 23:16:31,SHIPPED,CENTRAL
693,547,2025-10-17 22:32:31,DELIVERED,EAST
694,144,2025-07-08 20:28:02,DELIVERED,NORTH
695,198,2025-10-01 02:54:00,DELIVERED,SOUTH
696,422,04-03-2024,DELIVERED,SOUTH
697,457,2024-03-01 15:22:49,DELIVERED,CENTRAL
698,405,2025-11-08 07:32:02,DELIVERED,WEST
699,502,2025-07-22 08:11:33,CANCELLED,SOUTH
700,497,2025-07-06 08:48:26,RETURNED,CENTRAL
701,121,2025-06-23 09:52:20,DELIVERED,SOUTH
702,379,2025-12-16 21:41:02,DELIVERED,WEST
703,379,2025-03-20 02:28:03,DELIVERED,NORTH
704,384,2024-08-23 13:10:39,PLACED,SOUTH
705,432,2024-02-07 18:55:16,DELIVERED,EAST
706,501,2024-01-02 14:52:52,DELIVERED,NORTH
707,318,2025-03-15 10:36:17,DELIVERED,WEST
708,136,2025-08-14 19:48:01,DELIVERED,WEST
709,153,2025-11-03 21:51:05,PLACED,CENTRAL
710,420,2024-10-27 18:35:09,DELIVERED,CENTRAL
711,,2025-06-04 17:58:44,DELIVERED,NORTH
712,26,2025-03-20 06:45:20,DELIVERED,EAST
713,127,2025-05-15 03:25:49,SHIPPED,CENTRAL
714,55,2025-03-18 22:07:32,DELIVERED,CENTRAL
715,124,2025-05-26 06:45:05,SHIPPED,NORTH
716,211,2024-07-09 12:28:31,CANCELLED,CENTRAL
717,547,2025-04-16 08:35:37,DELIVERED,WEST
718,24,2024-09-21 01:14:58,DELIVERED,CENTRAL
719,264,2024-03-11 16:49:50,PLACED,SOUTH
720,188,2024-07-17 11:52:53,SHIPPED,WEST
721,61,2025-04-22 06:39:07,SHIPPED,NORTH
722,102,2024-09-05 14:00:19,CANCELLED,EAST
723,124,2024-02-10 07:04:41,DELIVERED,CENTRAL
724,521,2025-08-07 09:33:56,RETURNED,EAST
725,476,2025-03-05 14:55:27,DELIVERED,WEST
726,20,2024-07-28 01:30:04,DELIVERED,NORTH
727,129,2024-08-24 14:23:41,DELIVERED,CENTRAL
728,146,2024-10-16 22:54:49,SHIPPED,SOUTH
729,434,2025-12-08 23:27:21,PLACED,WEST
730,297,2025-05-22 05:53:57,PLACED,WEST
731,257,2025-10-14 01:11:07,RETURNED,SOUTH
732,523,06-08-2024,DELIVERED,CENTRAL
733,92,2024-11-03 01:01:02,CANCELLED,CENTRAL
734,443,2024-06-12 18:31:55,RETURNED,EAST
735,351,2025-05-08 08:25:29,DELIVERED,WEST
736,330,2024-09-22 08:26:28,RETURNED,EAST
737,,2025-06-21 08:55:36,RETURNED,CENTRAL
738,10,2025-06-06 12:09:22,DELIVERED,WEST
739,84,2025-09-03 12:25:59,DELIVERED,CENTRAL
740,,2025-10-08 07:10:02,DELIVERED,NORTH
741,386,2025-10-04 17:05:59,DELIVERED,NORTH
742,380,2025-12-28 04:55:29,PLACED,NORTH
743,367,28-05-2024,DELIVERED,EAST
744,227,2024-06-30 22:53:04,RETURNED,NORTH
745,215,2024-01-06 13:00:48,CANCELLED,WEST
746,285,2025-03-18 00:50:04,SHIPPED,SOUTH
747,180,2024-02-20 18:24:37,DELIVERED,SOUTH
748,234,2025-11-15 07:05:16,DELIVERED,SOUTH
749,24,2025-06-22 06:11:30,DELIVERED,CENTRAL
750,3,2025-12-29 11:32:37,DELIVERED,NORTH
751,331,2024-12-01 23:16:56,DELIVERED,NORTH
752,478,2025-01-19 22:10:56,DELIVERED,SOUTH
753,,2025-12-14 08:03:29,DELIVERED,NORTH
754,343,2024-03-04 13:01:42,CANCELLED,SOUTH
755,434,2024-02-27 19:40:08,SHIPPED,EAST
756,100,2024-01-22 15:35:08,CANCELLED,CENTRAL
757,343,2025-10-14 20:11:49,PLACED,SOUTH
758,56,2025-09-30 04:21:50,DELIVERED,NORTH
759,450,16-08-2025,DELIVERED,NORTH
760,63,13-12-2025,DELIVERED,NORTH
761,64,2025-12-14 21:33:36,PLACED,CENTRAL
762,68,2024-03-20 02:12:13,DELIVERED,EAST
763,412,2024-03-15 10:24:19,DELIVERED,CENTRAL
764,11,2024-12-18 04:11:53,DELIVERED,CENTRAL
765,348,2025-05-20 14:03:17,DELIVERED,WEST
766,198,2024-03-24 21:23:19,DELIVERED,NORTH
767,199,2025-12-03 10:40:42,DELIVERED,EAST
768,493,2025-07-16 19:57:08,SHIPPED,SOUTH
769,62,2024-04-09 04:08:30,DELIVERED,EAST
770,150,2024-04-24 11:54:14,DELIVERED,EAST
771,9,2025-02-06 02:15:56,DELIVERED,NORTH
772,56,2024-11-23 19:47:23,RETURNED,SOUTH
773,350,2024-05-27 01:50:37,DELIVERED,WEST
774,340,2025-10-23 18:35:34,RETURNED,CENTRAL
775,337,2024-05-06 01:07:05,CANCELLED,NORTH
776,4,2025-05-11 03:28:51,SHIPPED,CENTRAL
777,493,2025-07-24 13:40:43,CANCELLED,WEST
778,189,2025-10-03 15:19:40,DELIVERED,NORTH
779,118,2024-04-20 14:33:54,SHIPPED,CENTRAL
780,369,2024-02-04 02:26:42,SHIPPED,EAST
781,269,2025-07-12 08:05:12,CANCELLED,SOUTH
782,23,2024-05-16 18:19:15,RETURNED,NORTH
783,141,2024-10-21 07:37:55,CANCELLED,EAST
784,313,2024-12-20 08:15:10,CANCELLED,SOUTH
785,445,2025-11-13 06:20:09,PLACED,SOUTH
786,197,2025-02-17 15:32:21,DELIVERED,CENTRAL
787,251,16-12-2025,DELIVERED,SOUTH
788,302,2025-09-05 06:58:59,SHIPPED,EAST
789,521,2025-03-29 16:04:54,SHIPPED,NORTH
790,67,2024-05-10 01:11:14,DELIVERED,CENTRAL
791,532,2024-12-26 14:34:09,DELIVERED,CENTRAL
792,507,2025-01-02 23:29:31,DELIVERED,CENTRAL
793,213,2024-06-19 12:15:59,DELIVERED,SOUTH
794,314,2024-11-26 03:00:00,DELIVERED,EAST
795,87,2024-04-14 08:05:54,SHIPPED,CENTRAL
796,43,2024-12-27 08:56:47,DELIVERED,WEST
797,419,2024-10-12 10:55:08,DELIVERED,WEST
798,,2024-12-09 01:40:13,DELIVERED,EAST
799,302,2025-10-16 11:15:56,DELIVERED,NORTH
800,234,2024-03-17 10:28:43,DELIVERED,CENTRAL
801,202,2025-06-08 08:54:45,DELIVERED,EAST
802,142,2025-10-26 02:20:25,DELIVERED,EAST
803,,2024-08-20 14:36:10,DELIVERED,WEST
804,13,2025-01-01 14:47:31,RETURNED,SOUTH
805,234,2024-06-25 06:12:46,SHIPPED,SOUTH
806,480,2025-07-15 04:34:08,DELIVERED,NORTH
807,193,2024-11-29 01:16:49,DELIVERED,SOUTH
808,31,2024-10-18 00:55:02,CANCELLED,EAST
809,10,2025-01-23 04:57:04,CANCELLED,EAST
810,436,2025-06-16 15:32:42,DELIVERED,CENTRAL
811,24,2025-03-16 20:24:36,RETURNED,SOUTH
812,339,2025-03-17 07:50:44,DELIVERED,CENTRAL
813,401,2024-10-23 04:17:35,DELIVERED,CENTRAL
814,487,2024-03-25 09:09:56,RETURNED,EAST
815,107,2025-06-08 04:46:41,PLACED,CENTRAL
816,192,03-06-2024,RETURNED,EAST
817,299,2025-05-27 07:16:26,DELIVERED,EAST
818,176,2024-09-10 19:28:22,DELIVERED,SOUTH
819,133,2025-02-20 16:12:32,DELIVERED,WEST
820,212,2024-04-10 22:06:47,DELIVERED,WEST
821,318,2025-04-01 07:38:37,DELIVERED,WEST
822,8,2024-04-20 19:58:17,CANCELLED,CENTRAL
823,539,2024-09-12 10:58:52,CANCELLED,WEST
824,41,26-07-2025,DELIVERED,WEST
825,305,2024-10-30 18:27:10,CANCELLED,SOUTH
826,184,2025-11-30 00:33:23,DELIVERED,WEST
827,188,2025-06-26 13:23:40,DELIVERED,NORTH
828,162,2024-07-31 15:33:34,DELIVERED,NORTH
829,223,2025-12-06 20:04:32,RETURNED,CENTRAL
830,378,2024-02-29 10:41:25,DELIVERED,EAST
831,169,2024-07-15 07:54:40,PLACED,NORTH
832,473,2024-10-23 01:15:17,DELIVERED,SOUTH
833,11,2024-07-13 15:37:46,RETURNED,EAST
834,476,2025-01-11 12:34:01,PLACED,SOUTH
835,449,2024-04-18 22:33:24,SHIPPED,SOUTH
836,19,2025-04-16 11:05:12,SHIPPED,CENTRAL
837,173,2024-03-01 06:17:41,PLACED,EAST
838,367,2024-05-18 05:02:46,PLACED,CENTRAL
839,49,2025-10-11 17:30:41,DELIVERED,NORTH
840,316,10-12-2024,PLACED,WEST
841,256,2024-10-17 23:53:00,SHIPPED,NORTH
842,15,2024-09-18 20:18:34,DELIVERED,NORTH
843,99,2025-09-10 23:44:35,DELIVERED,SOUTH
844,,2025-02-02 01:41:39,DELIVERED,CENTRAL
845,213,2025-12-26 17:07:28,RETURNED,NORTH
846,109,2024-10-03 23:03:52,PLACED,EAST
847,,2024-06-14 06:16:54,PLACED,EAST
848,378,04-02-2024,SHIPPED,EAST
849,512,2024-03-20 01:56:34,DELIVERED,CENTRAL
850,98,2025-04-10 22:20:02,DELIVERED,WEST
851,137,2024-09-14 21:47:46,DELIVERED,EAST
852,494,2024-02-22 10:32:33,DELIVERED,CENTRAL
853,524,2025-05-12 13:29:58,DELIVERED,NORTH
854,128,2024-08-27 21:21:20,DELIVERED,SOUTH
855,62,2024-04-16 20:13:12,SHIPPED,SOUTH
856,39,2024-07-03 21:50:02,DELIVERED,WEST
857,337,2024-04-14 06:55:06,DELIVERED,NORTH
858,425,2025-05-18 08:27:39,DELIVERED,SOUTH
859,340,2024-09-23 04:55:14,DELIVERED,SOUTH
860,228,2025-04-17 07:07:10,DELIVERED,SOUTH
861,7,2024-02-20 04:32:45,PLACED,SOUTH
862,145,2025-12-29 18:42:17,PLACED,CENTRAL
863,210,2024-07-02 13:08:24,DELIVERED,WEST
864,203,2024-07-09 05:43:55,DELIVERED,EAST
865,460,2025-05-08 16:30:47,CANCELLED,WEST
866,369,2024-11-05 07:48:54,DELIVERED,WEST
867,444,2025-08-13 13:28:31,RETURNED,WEST
868,,2024-10-23 06:10:16,PLACED,EAST
869,157,2025-03-05 09:54:38,SHIPPED,WEST
870,291,2024-10-18 09:14:41,DELIVERED,EAST
871,481,2024-06-01 00:24:21,SHIPPED,NORTH
872,384,2025-01-16 17:21:40,DELIVERED,WEST
873,383,2024-10-25 06:58:35,DELIVERED,CENTRAL
874,40,2025-12-16 19:55:47,RETURNED,SOUTH
875,447,2024-07-17 06:21:42,DELIVERED,EAST
876,501,2025-05-08 04:52:49,DELIVERED,WEST
877,253,2024-07-07 05:47:05,RETURNED,EAST
878,29,2025-06-25 17:48:34,PLACED,CENTRAL
879,151,2024-07-16 12:16:21,DELIVERED,SOUTH
880,,21-08-2025,DELIVERED,WEST
881,83,2025-02-06 18:13:51,CANCELLED,SOUTH
882,259,2025-06-21 08:46:21,RETURNED,WEST
883,422,2025-08-07 10:54:46,DELIVERED,NORTH
884,353,2025-09-24 10:18:37,DELIVERED,WEST
885,7,2024-05-10 19:10:44,PLACED,NORTH
886,428,2025-02-11 18:00:02,SHIPPED,WEST
887,384,2024-05-24 18:44:54,SHIPPED,SOUTH
888,113,2024-12-16 00:55:33,SHIPPED,SOUTH
889,188,2025-09-20 12:10:58,SHIPPED,WEST
890,112,2025-11-05 11:26:26,PLACED,NORTH
891,284,2024-02-19 21:56:19,DELIVERED,WEST
892,104,08-01-2024,DELIVERED,NORTH
893,43,2024-03-16 05:15:46,DELIVERED,WEST
894,273,2025-12-25 00:07:56,DELIVERED,CENTRAL
895,380,2025-06-13 14:47:29,RETURNED,SOUTH
896,409,2024-10-20 22:33:09,RETURNED,EAST
897,4,2024-12-20 21:35:32,DELIVERED,SOUTH
898,,2024-04-05 10:55:12,SHIPPED,SOUTH
899,487,2025-02-03 22:41:33,SHIPPED,EAST
900,,2024-10-06 18:43:09,RETURNED,EAST
901,240,2025-04-16 06:52:56,DELIVERED,NORTH
902,488,2025-05-26 08:19:42,RETURNED,WEST
903,200,2025-07-06 23:33:37,DELIVERED,CENTRAL
904,517,2024-01-25 15:47:01,DELIVERED,EAST
905,479,2024-05-10 12:43:55,RETURNED,WEST
906,247,2024-07-08 00:29:04,DELIVERED,NORTH
907,30,2024-05-04 11:00:07,DELIVERED,WEST
908,226,2025-07-12 14:23:36,DELIVERED,NORTH
909,548,2025-05-07 02:11:39,PLACED,EAST
910,67,2025-05-15 04:46:45,RETURNED,WEST
911,448,2025-09-19 22:33:12,SHIPPED,EAST
912,92,2024-09-21 06:29:35,RETURNED,NORTH
913,131,2025-10-24 19:13:47,DELIVERED,NORTH
914,549,2024-05-27 11:12:12,RETURNED,EAST
915,130,2025-02-07 16:52:04,DELIVERED,NORTH
916,472,2024-09-02 09:17:30,RETURNED,SOUTH
917,467,2024-04-24 12:12:28,PLACED,NORTH
918,317,2025-01-25 05:00:16,PLACED,CENTRAL
919,221,2025-01-19 11:56:40,RETURNED,NORTH
920,342,2024-04-28 14:34:33,SHIPPED,SOUTH
921,54,2025-12-18 00:54:34,SHIPPED,WEST
922,307,2025-09-25 00:55:40,CANCELLED,NORTH
923,346,2024-11-24 02:48:18,RETURNED,WEST
924,541,2025-07-18 11:41:15,DELIVERED,SOUTH
925,404,2024-03-16 14:10:05,DELIVERED,CENTRAL
926,56,2025-10-22 01:36:04,DELIVERED,SOUTH
927,453,2025-06-24 13:33:04,CANCELLED,SOUTH
928,201,2025-07-25 03:20:15,DELIVERED,CENTRAL
929,152,2024-10-19 11:30:31,DELIVERED,SOUTH
930,99,2024-10-03 04:33:48,SHIPPED,NORTH
931,528,2025-05-19 22:42:05,DELIVERED,SOUTH
932,414,09-07-2024,SHIPPED,WEST
933,177,2025-05-22 01:01:02,DELIVERED,NORTH
934,392,2024-08-01 18:23:55,DELIVERED,NORTH
935,85,2024-04-04 19:12:21,DELIVERED,CENTRAL
936,492,2024-07-31 14:36:00,PLACED,CENTRAL
937,496,2025-05-15 16:09:08,SHIPPED,SOUTH
938,66,2025-07-08 09:36:09,DELIVERED,SOUTH
939,21,2024-11-01 20:53:58,DELIVERED,CENTRAL
940,532,2025-10-12 05:29:38,DELIVERED,NORTH
941,213,2025-05-26 12:51:55,SHIPPED,CENTRAL
942,6,2025-03-06 20:45:47,DELIVERED,NORTH
943,212,2025-05-21 22:06:02,DELIVERED,NORTH
944,128,2025-01-28 03:17:18,RETURNED,SOUTH
945,1,2024-07-11 21:20:19,RETURNED,CENTRAL
946,301,2025-05-26 23:35:16,PLACED,WEST
947,536,2025-12-08 10:13:42,DELIVERED,CENTRAL
948,102,2025-05-29 16:04:33,SHIPPED,SOUTH
949,221,2024-04-14 05:49:06,SHIPPED,EAST
950,433,2024-02-27 18:09:52,SHIPPED,SOUTH
951,86,2024-07-16 10:14:50,RETURNED,SOUTH
952,73,2025-05-04 00:00:06,RETURNED,SOUTH
953,524,2025-04-14 20:59:11,CANCELLED,EAST
954,445,21-10-2024,DELIVERED,NORTH
955,545,2024-03-26 10:21:52,DELIVERED,EAST
956,372,2025-12-07 05:33:45,SHIPPED,SOUTH
957,101,2024-10-19 22:41:49,SHIPPED,NORTH
958,127,2024-05-16 11:52:12,CANCELLED,CENTRAL
959,502,2024-03-15 05:00:18,DELIVERED,EAST
960,102,27-11-2025,DELIVERED,WEST
961,545,2025-03-04 11:54:20,CANCELLED,WEST
962,266,2024-01-08 09:02:44,DELIVERED,SOUTH
963,274,2024-02-11 01:28:04,DELIVERED,EAST
964,256,2025-06-10 18:50:53,DELIVERED,SOUTH
965,363,2025-09-12 04:32:20,SHIPPED,WEST
966,235,2024-08-25 01:06:21,PLACED,EAST
967,321,18-10-2025,PLACED,SOUTH
968,170,22-03-2025,DELIVERED,CENTRAL
969,11,2024-11-25 07:37:39,RETURNED,SOUTH
970,528,2025-06-16 03:35:49,CANCELLED,NORTH
971,195,2025-12-08 12:09:11,PLACED,WEST
972,354,2024-07-08 16:42:25,DELIVERED,CENTRAL
973,44,2025-04-16 18:15:48,SHIPPED,CENTRAL
974,180,2024-02-28 08:22:57,PLACED,EAST
975,433,2025-01-19 20:56:09,DELIVERED,NORTH
976,256,2025-10-08 00:30:14,DELIVERED,NORTH
977,495,2024-08-16 00:04:34,PLACED,CENTRAL
978,313,2025-12-22 15:50:49,DELIVERED,NORTH
979,500,2024-02-14 15:49:00,DELIVERED,EAST
980,110,2024-01-05 00:05:06,DELIVERED,WEST
981,104,2024-11-30 14:45:54,PLACED,CENTRAL
982,421,2024-04-06 04:35:39,PLACED,EAST
983,405,2024-10-17 17:38:03,DELIVERED,SOUTH
984,276,2024-03-25 10:13:17,DELIVERED,WEST
985,363,2025-08-03 06:47:14,DELIVERED,SOUTH
986,292,2024-02-01 06:25:55,DELIVERED,EAST
987,165,2025-06-01 10:57:28,DELIVERED,EAST
988,501,2025-03-03 07:02:54,DELIVERED,SOUTH
